# ID,H_Eisenberg,uH_Eisenberg,H_GRAVY,uH_GRAVY,Z3_1,Z3_2,Z3_3, Z5_1,Z5_2,Z5_3, Z5_4,Z5_5,S_AASI, uS_AASI, modlas_ABHPRK, H_argos, uH_argos, B_Builkiness, uB_Builkiness, charge_phys, charge_acid, Ez, flexibility, u_flexibility, Grantham, H_HoppWoods, uH-HoppWoods, ISAECI, H_Janin, uH_Janin, H_KyteDoolittle, uH_KyteDoolittle, F_Levitt, uF_Levitt, MSS_shape, u_MSS_shape, MSW, pepArc, pepcats, polarity, u_polarity, PPCALI, refractivity, u_refractivity, t_scale, TM_tend, u_TM_tend,Length,BomanIndex,Aromaticity,AliphaticIndex,InstabilityIndex, NetCharge, MW, IsoelectricPoint, HydrophobicRatio
AP00011,0.7178801936264624,0.22661154256559443,0.638245877565662,0.3802928699664419,0.17639710442844908,0.3486789787666158,0.17253881052681597,0.2458652969906803,0.290434445463492,0.23429458507988468,0.12604186006647333,0.276520912997913,0.5872466349370016,0.11534632353255055,0.0,0.3612217232906888,0.19422686484286278,0.28065260382333584,0.019064263726121477,0.28131609870740304,0.28131609870740304,0.3279809916345845,0.6322141619053734,0.3397006194975762,0.1257075862524118,0.5681594002761886,0.16446155960829423,0.13591191454981283,0.7283928587099927,0.25553824768753997,0.6394060685195124,0.3686302522739687,0.42674135275171565,0.022334039408316523,0.30301018576059496,0.08192844091183285,0.17032634898439264,1.0,0.3333333333333333,0.5888653630589116,0.27955035750160007,0.41793351378528215,0.12271342109527665,0.0888214716937697,0.1623037026219188,0.5506249332336288,0.27826058808556087,0.3645833333333333,0.3087698222973977,0.054054054054054064,0.31952662721893493,0.23746353131073858,0.19276264381753025,0.32431514815009344,0.815682569674067,0.6486486486486487
AP00032,0.7193323920935861,0.2312620433208253,0.6305783178450123,0.3760306768722785,0.2009101073882878,0.3985680201677773,0.17114389999689383,0.26643816775449625,0.3037274659327285,0.23519662718587153,0.12755975312754747,0.2633044510291674,0.5967186641157942,0.1243270330787978,0.0,0.35499449292552737,0.19950811448945419,0.2586955678777775,0.007950763105062533,0.28131609870740304,0.28131609870740304,0.37170338438744854,0.6656609103164923,0.33338016234791784,0.12569323904668564,0.5690471493391202,0.16413296579952408,0.13276918522739153,0.7304990887629702,0.26011023685193585,0.6315307339716093,0.36421592883281884,0.3832068337767819,0.043745030049585125,0.28112932898924536,0.0896075402393832,0.17347258333515406,1.0,0.3333333333333333,0.5899032673226223,0.2820681764965147,0.39778308452826977,0.12335996441708554,0.08561146121982481,0.16076138416218505,0.5502403589360111,0.28126931135383837,0.3645833333333333,0.3087517426747396,0.054054054054054064,0.31952662721893493,0.2207992720562416,0.19276264381753025,0.32431514815009344,0.815682569674067,0.6126126126126127
AP00033,0.7206030657523196,0.23280088959335735,0.639456544889975,0.3829404278777442,0.19392947635424013,0.34062200957895367,0.17092474946476138,0.259653764025535,0.283014646951314,0.2358418631412251,0.12600151977282315,0.27712166126921955,0.5772760779066941,0.11818048451202245,0.0,0.3692281623316106,0.20772648686035153,0.2801679010430805,0.0188792455411329,0.28131609870740304,0.28131609870740304,0.3551538125091116,0.6415869551261476,0.3217416330512988,0.13199644476242103,0.5668277766817913,0.16812508128439901,0.14233981984949615,0.7304990887629702,0.26011023685193585,0.6406365895426223,0.37123444204551814,0.4306399663912614,0.019973312287759636,0.30574519037632575,0.07999679445719594,0.1756866001005047,1.0,0.3333333333333333,0.5852949723917468,0.2868514727308938,0.4073697925287137,0.12686746205218502,0.08716445408427109,0.16800200001845195,0.55389381476338,0.2856436463220467,0.3645833333333333,0.3071788155034773,0.054054054054054064,0.3291220214297138,0.23746353131073858,0.19276264381753025,0.3256310166045154,0.815682569674067,0.6486486486486487
AP00034,0.7171641791044777,0.22538196206311967,0.6449605972625467,0.24797424044467606,0.18395340880066247,0.35962346949731755,0.16550183669389051,0.25226079978585886,0.3003532688007002,0.23205994682637748,0.12959455758781205,0.24822661802155227,0.6357007725051235,0.06357281201003344,0.0,0.36559561128526646,0.15230779341317352,0.27222820022317873,0.05692953097597163,0.28260869565217395,0.28260869565217395,0.31322998169477223,0.6222948007389814,0.08583737549789783,0.13451112467719095,0.5684306569343066,0.19481801978098598,0.12511552151674032,0.7316809178482521,0.22238635371493812,0.6463892753256609,0.23962725805299412,0.46173862982153147,0.04495923794587616,0.29876025467316525,0.09205697710832413,0.16895715440582051,1.0,0.3333333333333333,0.5915258576548902,0.22612151014449305,0.4240849909811487,0.12459221320097857,0.08306420352573124,0.17735482158038707,0.5577075098814229,0.2275320885240321,0.3541666666666667,0.3114872900252713,0.05555555555555555,0.3284023668639054,0.20403190666322818,0.19276264381753025,0.315206299661607,0.815682569674067,0.6666666666666666
AP00049,0.794589552238806,0.16220652162959381,0.6889257569473248,0.2830397863558643,0.24450647600967304,0.5297584888056249,0.0880140357130187,0.28804891774326047,0.32598050213951785,0.12289945626128468,0.10544090953835848,0.21372509997497174,0.6613195648746646,0.1914510882253711,0.0,0.4800156739811912,0.3500184192248444,0.13849533715925394,0.10676268556353509,0.3101086956521739,0.3423913043478261,0.4709141274238222,0.5913994457640539,0.5874595331331032,0.08179019172410129,0.541286496350365,0.2277468368024497,0.1694391830684345,0.7681567269184977,0.25001991458975203,0.6866068040976351,0.2638476495008437,0.5061485319516408,0.12842508179704332,0.11457353788752034,0.039227668998076747,0.10033234527979878,1.0,0.3333333333333333,0.5636840757808502,0.3482999504780195,0.300861376343389,0.06577955519103493,0.050567209176517545,0.08907786390468489,0.5945652173913043,0.2742635296711809,0.22916666666666666,0.19706035379812697,0.04166666666666666,0.37721893491124264,0.10334984393479942,0.1938404332713604,0.1785960818445793,0.7558809636277751,0.6666666666666666
AP00055,0.8947761194029852,0.32320336433754165,0.8489423475736209,0.6266113934738612,0.3374421241665621,0.63838812659437,0.11171328599209104,0.3945101930425876,0.34367032898756333,0.1749657410933319,0.04161049671149774,0.15461527690338342,0.589228283146776,0.045774583652442004,0.0,0.57923197492163,0.46452561313737234,0.32559182209469134,0.38156318034459613,0.3208695652173913,0.3208695652173913,0.6736842105263156,0.6826009501187648,0.38561202033976627,0.1328045511249526,0.4672445255474452,0.3183874817822536,0.3202832907848144,0.8732330338781253,0.3536882141826046,0.851271025673454,0.622949769221571,0.23548186528497428,0.2794865344477594,0.163088485105867,0.27958546647027616,0.08358932902182692,0.0,0.3333333333333333,0.3559907834101384,0.42745438303572164,0.2920210136884806,0.0960136055125691,0.1472001928625184,0.08076215374624286,0.7326086956521738,0.4722993000147652,0.1875,0.08758733462167387,0.0,0.6053254437869823,0.2160582643415471,0.1927356990811845,0.1450006377694576,0.783656117146906,0.7333333333333334
AP00056,0.8974626865671643,0.31615336862925625,0.8579012857735381,0.6150643318302365,0.3613533498002924,0.6351662958040067,0.11513789436253097,0.4350327528211478,0.3448394412285516,0.18167608300887755,0.02645319231735219,0.16095281357741156,0.5435755951442535,0.053710874493882885,0.0,0.615203761755486,0.4671845227643668,0.35087876614060237,0.38361152126960846,0.3208695652173913,0.3208695652173913,0.6810322204402971,0.6776722090261282,0.4089159127210434,0.13497217479009446,0.46313868613138687,0.3136390155557745,0.33118669192127154,0.8695313345600173,0.3541487751755697,0.8581004173517139,0.6123991625539014,0.25471502590673595,0.2906771798046678,0.14453793302190143,0.27268949062651926,0.08337375370520074,0.0,0.3333333333333333,0.34554531490015367,0.4196836336054372,0.2510892288315562,0.09131889270103646,0.14599499821245554,0.06222534906375128,0.7358102766798418,0.46746165163958503,0.1875,0.07899137802883897,0.0,0.6745562130177516,0.2160582643415471,0.1927356990811845,0.1433086729143063,0.783656117146906,0.7333333333333334
AP00057,0.9025,0.3148306489619029,0.863127333056823,0.6159367197768492,0.3669617065220158,0.6425034062593719,0.1156353981804396,0.42538433684900373,0.34933674367550666,0.1853234584787232,0.027279858027229844,0.15040127809194717,0.5541817751852438,0.05168206792593456,0.0,0.57923197492163,0.46452561313737234,0.35087876614060237,0.38361152126960846,0.3208695652173913,0.3208695652173913,0.6761335471643096,0.6999406175771972,0.3889580248395125,0.1351048864430622,0.46313868613138687,0.3136390155557745,0.32929671415630396,0.8759606017967313,0.3499767542708272,0.8649298090299736,0.6138101916079381,0.21504663212435238,0.2768777446897961,0.15464948735060352,0.2774827389214224,0.08014012395580697,0.0,0.3333333333333333,0.34838709677419366,0.4201694071487671,0.2697924234676963,0.09173752951144588,0.14624648760749023,0.06685955023437426,0.737588932806324,0.4670308313309691,0.1875,0.07899137802883897,0.0,0.6745562130177516,0.2160582643415471,0.1927356990811845,0.1433086729143063,0.783656117146906,0.7333333333333334
AP00058,0.7728855721393035,0.2591842322561717,0.6730264067468548,0.4194746728585124,0.21633563352486207,0.5172984907555849,0.13323641771949646,0.264356633495638,0.31410113078488355,0.1571710274275612,0.07073216132812128,0.1750185261343758,0.6710547059750902,0.17649109721025166,0.0,0.42197840473702536,0.4020158364629732,0.2434507678410116,0.14117212618660113,0.33043478260869563,0.33043478260869563,0.4936903662665428,0.6685581068003873,0.48022356138842587,0.13174138332728752,0.544403892944039,0.2852298402200874,0.18339174223222643,0.7181152361366671,0.32856016914992187,0.6719784157497577,0.39734299674661094,0.344870466321243,0.021435320200186615,0.21840122595446249,0.04103693501290528,0.11135063924069581,1.0,0.3333333333333333,0.545940717983729,0.48750957035525494,0.302549283260339,0.09355162232122682,0.05844226658568743,0.11272140366198154,0.5834870443566095,0.38752228463889404,0.2604166666666667,0.21440959318170558,0.037037037037037035,0.398422090729783,0.19832581908293537,0.2195996012179021,0.2142811587895886,0.7545819555975437,0.5432098765432098
AP00060,0.7759950248756219,0.25115189216693173,0.6719203649937786,0.3815753373469133,0.23319348589618225,0.49839714515971784,0.12659093277978134,0.29476834248472933,0.2943902837208833,0.15295950613062445,0.11483899009283816,0.1555411242205946,0.6710547059750902,0.18965873648819703,0.0,0.4578544061302682,0.38758851274120043,0.2229927201232797,0.09089843440223443,0.3336231884057971,0.36231884057971014,0.5169309855124112,0.652062989355151,0.42594002989981516,0.1436559406159588,0.5425790754257908,0.2649731289330312,0.20191788593336815,0.7264855503842408,0.31843066797742714,0.6696176383794952,0.35968785924528507,0.4080905776242568,0.00954062512028659,0.2081097584267517,0.036780444721894144,0.12875634999051863,1.0,0.3333333333333333,0.5347328895715996,0.4298149923770835,0.26812342485657176,0.10463774535775497,0.019081263636415054,0.12089898852535498,0.5863855950812472,0.36193203213447195,0.2604166666666667,0.20938011000445966,0.037037037037037035,0.4115713346482578,0.1736636639307088,0.22073128014442378,0.21644207177532507,0.7545819555975437,0.5432098765432098
