# ID,H_Eisenberg,uH_Eisenberg,H_GRAVY,uH_GRAVY,Z3_1,Z3_2,Z3_3, Z5_1,Z5_2,Z5_3, Z5_4,Z5_5,S_AASI, uS_AASI, modlas_ABHPRK, H_argos, uH_argos, B_Builkiness, uB_Builkiness, charge_phys, charge_acid, Ez, flexibility, u_flexibility, Grantham, H_HoppWoods, uH-HoppWoods, ISAECI, H_Janin, uH_Janin, H_KyteDoolittle, uH_KyteDoolittle, F_Levitt, uF_Levitt, MSS_shape, u_MSS_shape, MSW, pepArc, pepcats, polarity, u_polarity, PPCALI, refractivity, u_refractivity, t_scale, TM_tend, u_TM_tend,Length,BomanIndex,Aromaticity,AliphaticIndex,InstabilityIndex, NetCharge, MW, IsoelectricPoint, HydrophobicRatio
AP00001,0.7529172320217097,0.21164167538205092,0.6648316428490632,0.2786380332144887,0.14771347418448003,0.40300628544297074,0.14043933494847696,0.17954196306129047,0.2948204408403852,0.14977663514698103,0.12783755795956708,0.21453513494335807,0.6916428991157036,0.12229431511292568,0.0,0.3731832430891992,0.2236932068534228,0.2865165015286517,0.03574770355718892,0.3130434782608696,0.3130434782608696,0.2393308989803699,0.5640972330509209,0.363466105653558,0.09902997165332714,0.6021897810218978,0.2507402182753493,0.22841645197210048,0.6939751448897461,0.2963575667893737,0.6661531209400188,0.26711342713659714,0.7023051902135476,0.015449227397186453,0.1828130084439615,0.05468934642085883,0.06819202534643118,1.0,0.3333333333333333,0.6207233626588468,0.24622289038406212,0.47011000183953927,0.07336281675330643,0.052128073475953454,0.13110184921518372,0.525188645346748,0.2802229857759935,0.3229166666666667,0.2264483695284944,0.030303030303030307,0.33781603012372247,0.1524334010482686,0.2255797221761027,0.2617902938991724,0.7368238717723682,0.6696969696969697
AP00002,0.7091856892010535,0.11228859397185853,0.49928025959450567,0.15882220670348102,0.21556983756466716,0.36734758841845333,0.24633898389152428,0.27658531081153875,0.23054124258200834,0.25311499670782306,0.07608046123430091,0.4993832836222557,0.16744952750136802,0.0638972759906805,0.5,0.26765627881246545,0.10528037606277706,0.48558309112502857,0.0619108967358846,0.3360613810741688,0.3360613810741688,0.572434922034948,0.7339992600813909,0.1270917821189078,0.1684886328565945,0.5125053671103478,0.06250280686438951,0.38951041823637944,0.6439454231741404,0.12664447042439012,0.4958078843020705,0.14916175090814934,0.14210486910080114,0.023996806296820813,0.4086273379703153,0.07352243301435477,0.374197536734985,1.0,0.3333333333333333,0.5271527966025121,0.08449059024244775,0.27805509002445095,0.21324422622465425,0.07245636565735873,0.12955521073012813,0.48970006975122055,0.10656940026687128,0.3333333333333333,0.2910964593954127,0.17647058823529413,0.14201183431952666,0.34085766228871617,0.2531684099839504,0.3271400916887385,0.7807750935378077,0.2676470588235294
AP00003,0.6670398009950249,0.07935115935499763,0.543896032075211,0.1336965461050425,0.15961596634864855,0.3482151832302523,0.4048062150666742,0.22956652485860374,0.2322593107800232,0.38128620835191046,0.17933756658470115,0.47099617512239567,0.6835225182616004,0.09409452643925269,0.5,0.24608150470219436,0.11427881528893805,0.28402172910617984,0.037552492422159384,0.2746376811594203,0.31768115942028985,0.444289977878181,0.6198250852338902,0.13127125847508322,0.15151214278856334,0.5681265206812652,0.15127714059332475,0.1970594721182467,0.7108272901107624,0.14777521730100035,0.5412925256102189,0.12944775800266256,0.4539669070852777,0.029197229234847927,0.4290197420012985,0.05985351730589312,0.2200964100721578,1.0,0.6666666666666666,0.595067417648063,0.18255953150974058,0.26041172246257877,0.26759046399242403,0.04623782348865001,0.2680292967382978,0.4532718489240228,0.14571841500884047,0.5416666666666666,0.34168277092314553,0.1111111111111111,0.09598948060486523,0.2744859100800947,0.19486413193867952,0.5213061893650067,0.5019631391750197,0.40925925925925927
AP00004,0.6490785866585441,0.03782100439283523,0.5086550588713296,0.09342967929703239,0.21075164953688458,0.36920299864788325,0.40767120006854946,0.2789108252201502,0.28530437120741914,0.382483398948768,0.23919273514085282,0.56000836607306,0.6957323998494244,0.05974005200554299,0.5,0.2603800140745953,0.05037742098099865,0.2984460456849464,0.08690403764684378,0.2611357586512866,0.3085714285714286,0.4737295941165803,0.5489317510880853,0.14291672840705363,0.1904083600757846,0.5520259198569939,0.015428772241707953,0.19328334523446503,0.7206363441577519,0.08066922155236238,0.5040638235817915,0.09178348229427742,0.5053985955858794,0.09702922009518307,0.4791088096950848,0.08000858445572338,0.2519976462695021,1.0,0.6666666666666666,0.6179817549139474,0.16439499361191803,0.24730247652033616,0.3119282884756653,0.12445407980941976,0.33005040272341296,0.4602081148664999,0.021795668598501284,0.4895833333333333,0.3737406066931009,0.12244897959183673,0.07825141891075958,0.1755926591417493,0.1672754441308318,0.4899382489101646,0.4793062035197931,0.3979591836734694
AP00005,0.7716088674275681,0.3456224180384461,0.6683582599360773,0.5911793242436899,0.3780003256822157,0.21385345686303905,0.16129334879958218,0.3992605244407594,0.1763349542407857,0.19456438045892996,0.14069479267965568,0.23512439623831533,0.6220776029156737,0.09718191682406985,0.5,0.36916835699797157,0.4030876017501954,0.5002673556147326,0.12410197385510684,0.23731457800511507,0.2601023017902813,0.5636731630242089,0.592473009787105,0.2914091309891776,0.23277571886779783,0.5472842421640189,0.3194579002795389,0.3612021056601086,0.7258870644263767,0.35703512878609184,0.67015823655882,0.585247104169954,0.5703661184456812,0.07810202048533366,0.4543185760016557,0.022166138671083767,0.20845816095233563,1.0,0.3333333333333333,0.5762175838077168,0.49247055130308687,0.4195156689649253,0.18627029549749513,0.035552263096866786,0.3234154569436048,0.5517089049058358,0.4726314501063847,0.3333333333333333,0.2478510655042454,0.08823529411764706,0.4176818656456666,0.16858173041030608,0.14375449665172393,0.3151256405831464,0.47900595870479007,0.6499999999999999
AP00006,0.6110074626865672,0.05241552415584973,0.42554956449605974,0.10565280899252084,0.16977026673816267,0.24869429597437992,0.33591160767987494,0.28310479723404336,0.17332761107678518,0.3663292441395753,0.14060400124415334,0.5410204525134581,0.11307740816648294,0.14550023235085718,0.5,0.18312434691745036,0.06299675186189783,0.5019716863835305,0.05319179086797257,0.3830434782608696,0.4260869565217391,0.5296658557171936,0.8122736801982084,0.12376366774826017,0.1692840353779775,0.5739051094890512,0.09384457162157729,0.3285287825707741,0.597034311072627,0.08456718406904187,0.4231693436195777,0.10522939738881222,0.1013529439494649,0.07973949089659352,0.4855191712673664,0.07260454386464936,0.3757896943022246,1.0,0.3333333333333333,0.6094896740058032,0.10888867900773912,0.17243518589199822,0.21366051773555347,0.07497452075302047,0.14369457603815206,0.41093544137022386,0.12523379497263215,0.16666666666666666,0.4099895941727367,0.05555555555555555,0.21104536489151873,0.264896070084737,0.2267142619956832,0.16112776398028164,0.870802346528708,0.21666666666666665
AP00007,0.6054104477611941,0.04516635822306526,0.41974284529240985,0.09511693539025899,0.16353875926958103,0.2405469433667646,0.3353588256599764,0.29382525942531457,0.16833060835794622,0.36227660472863576,0.13968849216828932,0.552214604884771,0.10129276367649377,0.13562933396280527,0.5,0.22309299895506793,0.1314971709771192,0.5019716863835305,0.05319179086797257,0.3830434782608696,0.4260869565217391,0.535226652102676,0.7884505431675244,0.1887238211568372,0.16913657798579101,0.5739051094890512,0.09384457162157729,0.3304279783460297,0.5898906808096116,0.07851381605012081,0.4155811306437335,0.09206177970845078,0.13557724037147023,0.1074913404850052,0.4742841109021415,0.06817523985706121,0.37938261624599534,1.0,0.3333333333333333,0.6063321385902034,0.11457735487789264,0.15165385851850924,0.21319536572398742,0.07440657819367762,0.13858998660572605,0.40895915678524375,0.12112598225901391,0.16666666666666666,0.4099895941727367,0.05555555555555555,0.21104536489151873,0.264896070084737,0.2267142619956832,0.16112776398028164,0.870802346528708,0.21666666666666665
AP00008,0.6412313432835821,0.44855596092029654,0.7897138116963915,0.5114721460834095,0.31602483013831084,0.25988227850208967,0.672129308090171,0.45274518503832567,0.2686818061006465,0.7558468965791176,0.10502458963479407,0.3716764383646109,0.47609569604288177,0.09083761104131904,0.5,0.4294670846394984,0.17660612027023728,0.6589415894158941,0.0914339905973861,0.5073913043478261,0.5073913043478261,0.4140807308475249,0.6189251000571756,0.7006442957091537,0.3944957104644614,0.5597627737226277,0.35370398541845416,0.39811010229753724,0.7720532525165061,0.45333838857202996,0.7992917667889213,0.4778062776227595,0.47730165464573626,0.14138194770562632,0.6000532113895122,0.09265599343274365,0.3363873169855385,1.0,0.6666666666666666,0.3342293906810036,0.43415086170387696,0.2849415717636142,0.4180948286558119,0.12917467163413224,0.3621530744029385,0.6225296442687747,0.3000301610916923,0.10416666666666667,0.3795153857588821,0.0,0.6035502958579883,0.13973572343448667,0.24478388400022139,0.10274372172242772,0.8531109981985311,0.8666666666666666
AP00009,0.6716504685872963,0.12262815069016829,0.5274275848099312,0.18806430539806457,0.27758622408884337,0.14654527810982673,0.4251692302532439,0.38127757710611493,0.11998738741732728,0.45035640889908096,0.06456365715577209,0.6078535083129774,-0.35107553098269795,0.05448855114307562,0.5,0.35106072756433615,0.12422461024852192,0.6236839112577173,0.06466611514196537,0.4149646107178969,0.4149646107178969,0.7618845280308703,0.7896871301873496,0.15679497551449562,0.21023192441567232,0.5541928365303005,0.131968407174733,0.5472154458837951,0.6286898058533467,0.1074096191785014,0.5263984517692596,0.18666422317027592,0.03372438357786313,0.07021697969455723,0.5119358352298135,0.05464238274471704,0.4429132748021282,1.0,0.3333333333333333,0.4388954381452508,0.13810808025554214,0.27972493458172293,0.27104343196624986,0.050561898683384884,0.07582306019436344,0.4822869749057818,0.16396401901408036,0.4270833333333333,0.34485464684143385,0.16279069767441862,0.1932021466905188,0.4583077720694517,0.39158226797277107,0.44623040734710423,0.9494664880594946,0.3627906976744186
AP00010,0.5746268656716419,0.28062645243725565,0.4435503940273746,0.32689108255595095,0.2055177173040705,0.2203835522919893,0.5116113100851365,0.35942760416882485,0.1463080514680925,0.5331476833035003,0.08937965457138325,0.597295281236159,-0.31767696673498347,0.06488960727920053,0.5,0.3221003134796238,0.19962158925134432,0.5546630466304662,0.037235273526250175,0.478695652173913,0.478695652173913,0.6737302020753684,0.867543358109396,0.12898584929989337,0.1749449246640183,0.6331204379562044,0.20960762910142364,0.44705970112199866,0.553198398095032,0.2515732198076006,0.44059693942076655,0.3179520988935255,0.041719700183849705,0.03403155113372921,0.4263005824182494,0.0142561987544536,0.3994071678792778,1.0,0.3333333333333333,0.5255504352278545,0.20570013272556656,0.20040610004098972,0.23538976174277867,0.035033543083225684,0.0263923764816876,0.3934387351778656,0.24152339841786163,0.6041666666666666,0.43124721272484023,0.05,0.20769230769230773,0.3321347816319326,0.6130112347113841,0.6221131553081177,1.0118250265601183,0.26
