# ID,H_Eisenberg,uH_Eisenberg,H_GRAVY,uH_GRAVY,Z3_1,Z3_2,Z3_3, Z5_1,Z5_2,Z5_3, Z5_4,Z5_5,S_AASI, uS_AASI, modlas_ABHPRK, H_argos, uH_argos, B_Builkiness, uB_Builkiness, charge_phys, charge_acid, Ez, flexibility, u_flexibility, Grantham, H_HoppWoods, uH-HoppWoods, ISAECI, H_Janin, uH_Janin, H_KyteDoolittle, uH_KyteDoolittle, F_Levitt, uF_Levitt, MSS_shape, u_MSS_shape, MSW, pepArc, pepcats, polarity, u_polarity, PPCALI, refractivity, u_refractivity, t_scale, TM_tend, u_TM_tend,Length,BomanIndex,Aromaticity,AliphaticIndex,InstabilityIndex, NetCharge, MW, IsoelectricPoint, HydrophobicRatio
peptide_1,0.7235074626865673,0.5396013642525496,0.7429282455412692,0.7422549592181859,0.5423580915073671,0.01004712190086084,0.3810380916314578,0.6414179512425865,0.020199028673798032,0.3589349041916325,0.06384619447525484,0.12267673087638477,0.44396973041147714,0.48994317276906413,0.5,0.8103448275862069,0.6286341963128913,0.7783517835178352,0.19408979060049242,0.5791304347826087,0.5791304347826087,0.698674345861675,0.47615780445969125,0.7251260036388724,0.5245560795208225,0.5781021897810219,0.6234812412872707,0.6555678124609162,0.5406645740881049,0.8666542930258558,0.7385860629821678,0.6641248739656594,0.9803988120492144,0.45984339732305624,0.4850285142267791,0.2708863434343891,0.3317165184586365,1.0,0.3333333333333333,0.3901689708141322,1.0,0.19581296107249707,0.31983478767916784,0.20304765513076026,0.39562504853866265,0.567905138339921,0.8061334150916816,0.03125,0.16197413408651704,0.0,0.8307692307692309,0.07098705459128746,0.2256073938790193,0.020952602474545497,0.7663171509076632,0.7799999999999999
peptide_2,0.12490671641791064,0.1828638088249765,0.18000829531314821,0.18865611016432726,0.20710248424515892,0.3620404365852441,0.89435758066286,0.4831747541745464,0.3126995550677063,0.9904955819610342,0.23308839064068027,0.1416023930320537,0.25974499448210636,0.30311817907164207,0.5,0.09972570532915362,0.02709108008315893,0.4711209612096121,0.16321670762376786,0.8804347826086957,0.8804347826086957,0.1427933071843502,0.9522584333905088,0.1030216063079083,0.48845187433091214,0.8971259124087593,0.12713796300949987,0.18966715944110385,0.22134430133131297,0.12809339172888493,0.1825597571771849,0.20797308240752305,0.2836232498939327,0.19506042400464665,0.4760823651641083,0.13318969659401858,0.6297493936944221,1.0,0.6666666666666666,0.7980030721966206,0.0962002483190329,0.20342256244843732,0.41902928567807435,0.09019879647241973,0.3341121092098337,0.18063241106719363,0.09637317450642792,0.0625,0.9257098260740301,0.0,0.12869822485207102,0.8938634036184127,0.33632187724832585,0.071367340201235,0.9640630052196406,0.16249999999999998
peptide_3,0.551492537313433,0.7033035132111477,0.4396515968477811,0.6431530845254472,0.6236169488976712,0.4911093720225047,0.4785970227325417,0.743003641893989,0.471369349031953,0.5296719117837112,0.4554168598429939,0.276520879500439,0.45585685007094473,0.24466419059751313,0.5,0.3620689655172413,0.4425129074188091,0.7229838965056316,0.339615717834574,0.6173913043478261,0.6173913043478261,0.37005775946245684,0.5449463185312242,0.47752869007932625,0.7198309548455974,0.5255474452554745,0.7164087680791944,0.5781137262819124,0.5398852689685032,0.5827602831559209,0.43910459086885045,0.6335679515549851,0.5452316975439593,0.31072342865885677,0.6711788913830408,0.2587575635353117,0.7005898380191022,1.0,0.6666666666666666,0.43147294760197996,0.50356080657409,0.4662872875803147,0.6143557538969013,0.2374595915923421,0.628862598911008,0.5636363636363636,0.603096215017284,0.07291666666666667,0.45978891036123093,0.3333333333333333,0.3076923076923077,0.6579342780534916,0.28095079971221426,0.09465718015861702,0.9275255208092753,0.28888888888888886
peptide_4,0.5740671641791045,0.5329259937737747,0.5040232268768147,0.7048135359529079,0.4610263911885079,0.01651014869207584,0.4649999051195042,0.46675627699984107,0.01837442657581625,0.3872953208421086,0.08807285339530627,0.08475592561929406,0.5952230805612486,0.049331332944888034,0.5,0.4666144200626959,0.7329836416353085,0.6546485464854647,0.19885727874827636,0.6652173913043479,0.6652173913043479,0.4505833871207989,0.5523156089193826,0.3065132220159733,0.5391720562343515,0.6782846715328468,0.6642980048290708,0.5428821964624226,0.3470072518670852,0.7649204176442415,0.5018338181358291,0.6856432425940927,0.9187950784896053,0.16395023697782565,0.5107375781107807,0.12276286998516765,0.46019940716787927,1.0,0.6666666666666666,0.6233486943164365,0.6058548214261481,0.32587467951752064,0.3545517405863553,0.06947530424980831,0.4619172124569624,0.35968379446640314,0.7410873733881392,0.08333333333333333,0.3149620930578267,0.1,0.41538461538461546,0.13730535934669014,0.3085671592229786,0.08283687357908717,0.8202226430782023,0.52
peptide_5,0.2735074626865673,0.2663803380390422,0.21584404811281635,0.22662764193233007,0.11799251954596286,0.23444810763108384,0.627440594496436,0.36109335868857406,0.16877741994497888,0.7098673422600774,0.1922463423651825,0.2765833421688432,0.1534526249408794,0.11470216646561938,0.5,0.12523510971786836,0.07676722119438734,0.28640086400863984,0.1019033989178271,0.6652173913043479,0.6652173913043479,0.3570428479221489,1.0,0.2707116527225454,0.23035203977810598,0.8195255474452555,0.18935862939854128,0.08905633226862196,0.342721073709276,0.22250897074586257,0.2131781965347162,0.20183290270073742,0.15528213831141288,0.1392059782225998,0.4414722744645997,0.09721792952268801,0.3955268121800054,1.0,0.6666666666666666,0.7978494623655914,0.22640381568985354,0.1971063621032362,0.2491748740447108,0.12617569300966316,0.1537497734862409,0.22640316205533592,0.1769326138647583,0.08333333333333333,0.7782072246172143,0.0,0.0,0.8558271844830153,0.30865017433172837,0.08103142327633425,0.9548708947295487,0.0
peptide_6,0.8630257801899593,0.3558080637468473,0.7969533577165266,0.6074487050976151,0.4623823220511604,0.37460397470887513,0.15437724230176034,0.4696519056693947,0.31889429351347764,0.17735551619617929,0.11296693763814658,0.21872408948276276,0.47784243188625986,0.13705944446732005,0.5,0.6064405813622115,0.6065423164292728,0.5656365654565636,0.14613848083703346,0.39130434782608703,0.39130434782608703,0.5122432306782637,0.367898539425126,0.38988790982911553,0.3509193700298481,0.43148639681486395,0.4028604281608979,0.5660422287933996,0.7835952336439403,0.47942205749659134,0.7977741241937526,0.5866922776456207,0.6830717013152311,0.12082762286320389,0.38296826482381313,0.07434143586409743,0.333284338943191,1.0,0.3333333333333333,0.34254992319508465,0.5072422066458213,0.49736316026586164,0.28298931143225564,0.05495895291668254,0.2956241856291042,0.7285662953647143,0.5081357520818833,0.09375,0.1158898333716232,0.2727272727272727,0.40989779451317926,0.08557146710653528,0.2256073938790193,0.08339117026943883,0.7663171509076632,0.8272727272727272
peptide_7,0.7436567164179105,0.5711155604296747,0.6299913276271635,0.8282187913575322,0.6704864449326141,0.2023683561222899,0.33107367744276595,0.672206069650741,0.2221181463277788,0.28801266784744795,0.23587323080271896,0.21588455826996547,0.43424390523554923,0.1399263968983136,0.5,0.5820746651467654,0.8386354329158752,0.7755186642775517,0.14035403859182785,0.5478260869565219,0.5478260869565219,0.6003132461600258,0.3549041010447529,0.44592360303238904,0.6500031770365406,0.4807564698075647,0.6753661746220749,0.7518858139599349,0.5671609481545622,0.7976283577913872,0.6276601860261909,0.793175718678505,0.8018667798048367,0.03187255659718296,0.6295473849089697,0.0901788535662313,0.5723769628377551,1.0,0.6666666666666666,0.3736908253037287,0.7526873937292343,0.505998062039538,0.5039697437709905,0.1516408458729346,0.5619525917488588,0.6078332734459216,0.7973671811367876,0.09375,0.19160236225792937,0.3636363636363637,0.37762237762237766,0.1405582225107998,0.28089545630638113,0.10753074423944116,0.8086747655780867,0.5909090909090908
peptide_8,0.6792401628222524,0.6407780996216957,0.6123449342030844,0.8790347696577039,0.5807352500407894,0.12515383113315076,0.4210383886486623,0.5816836764897941,0.12482737260875172,0.36009825871261875,0.16225237640227338,0.13696339145765812,0.4946110959826865,0.10822292103691138,0.5,0.5179538330008548,0.7447763821382887,0.7409719551740972,0.155376657669755,0.6260869565217391,0.6260869565217391,0.5498327698814265,0.4891106606372473,0.3670196472904092,0.5969989471542199,0.5867617783676178,0.7263997376490415,0.672918540067582,0.47293587460272174,0.8887916493315707,0.612759695091806,0.8509828035233963,0.8256257955027576,0.07430985311667464,0.5717081786744469,0.06104295455213843,0.457142157222998,1.0,0.6666666666666666,0.47535260438486265,0.799375132987326,0.4129673079067099,0.41812201263580356,0.04462885617843618,0.49764857145322605,0.5000359324469996,0.8731473626336496,0.09375,0.22772544832898634,0.18181818181818185,0.5034965034965035,0.13706028061514763,0.3085671592229786,0.09889740915536815,0.8202226430782023,0.5909090909090908
peptide_9,0.47805291723202176,0.5799716270996953,0.40873270238678794,0.76978078580374,0.4067267221371197,0.08545442435746645,0.5848442771047513,0.387456220497635,0.08900183476911004,0.4752213729420224,0.1055564358527439,0.08506801565249025,0.5080260272598282,0.16616205520634086,0.5,0.29224850384724993,0.6658667228032299,0.5467009215546701,0.04057379153062195,0.782608695652174,0.782608695652174,0.3107546343731235,0.5582410728208328,0.5276545898202453,0.5314876493709871,0.7629396151293962,0.6530487362242763,0.5182000992106707,0.2508339155162404,0.8355340913140541,0.41036135989974365,0.7384927691754882,0.823928722952906,0.07800775494351843,0.4794671369399874,0.015792257296423327,0.4775238235222067,1.0,0.6666666666666666,0.7286691802820837,0.6951723190643518,0.4446710378793778,0.3706583842375137,0.04175645611696108,0.4314806665113429,0.26697808120733013,0.7895297783715728,0.09375,0.4270105544819384,0.18181818181818185,0.15814954276492746,0.15820389118186037,0.363882893353257,0.09673274458458697,0.8753291145087533,0.4727272727272728
peptide_10,0.5183514246947084,0.8119350522024716,0.39787338335658545,0.734682177124619,0.5656422540604655,0.5579502502925252,0.49793344279467366,0.7069080271063388,0.5342410215713242,0.5402778533330228,0.4915579499639078,0.2935165951383436,0.4870651971392947,0.0291970155988541,0.5,0.3067825591336563,0.4235007910964488,0.7163989821716398,0.16931987068787643,0.6260869565217391,0.6260869565217391,0.24229184251030234,0.5107334061021884,0.7793489387355439,0.7171391871773196,0.5300265428002654,0.8354841245102599,0.5502460657143582,0.5211111001780988,0.7682515503346016,0.3967025765432242,0.7043212960026639,0.5133644463300807,0.03972850921399734,0.6724435092905635,0.06172019148339324,0.7189681781436026,1.0,0.6666666666666666,0.4528697109342271,0.7437467775128576,0.5174111091882984,0.6273588671144962,0.03652940337505341,0.6291559881608809,0.543586058210564,0.7562171646714717,0.09375,0.4964593159182129,0.3636363636363637,0.2194728348574503,0.4825321725513413,0.30862250262881175,0.1254548796866676,0.9437387408194374,0.2363636363636364
