# ID,H_Eisenberg,uH_Eisenberg,H_GRAVY,uH_GRAVY,Z3_1,Z3_2,Z3_3, Z5_1,Z5_2,Z5_3, Z5_4,Z5_5,S_AASI, uS_AASI, modlas_ABHPRK, H_argos, uH_argos, B_Builkiness, uB_Builkiness, charge_phys, charge_acid, Ez, flexibility, u_flexibility, Grantham, H_HoppWoods, uH-HoppWoods, ISAECI, H_Janin, uH_Janin, H_KyteDoolittle, uH_KyteDoolittle, F_Levitt, uF_Levitt, MSS_shape, u_MSS_shape, MSW, pepArc, pepcats, polarity, u_polarity, PPCALI, refractivity, u_refractivity, t_scale, TM_tend, u_TM_tend,Length,BomanIndex,Aromaticity,AliphaticIndex,InstabilityIndex, NetCharge, MW, IsoelectricPoint, HydrophobicRatio
peptide_pm_1,0.5183514246947084,0.8640432352479399,0.39787338335658545,0.7373082093229667,0.5656422540604655,0.5576793814609958,0.49793344279467366,0.7069080271063388,0.5342410215713242,0.5402778533330228,0.4898872000949428,0.30371322436060577,0.4870651971392947,0.029197015598854233,0.5,0.3067825591336563,0.41778415330249913,0.680122603365071,0.16931987068787643,0.6260869565217391,0.6260869565217391,0.2583466977693538,0.5304469876916434,0.8832588514386757,0.7171391871773196,0.5300265428002654,0.83548412451026,0.5026988987295335,0.5211111001780988,0.8283595429140532,0.3967025765432242,0.7043212960026639,0.37328308996702814,0.03972850921399734,0.6724435092905635,0.06172019148339336,0.7189681781436026,1.0,0.6666666666666666,0.4528697109342271,0.7437467775128577,0.5174111091882984,0.6273588671144962,0.03652940337505344,0.6259214321775205,0.543586058210564,0.820007958315536,0.09375,0.4964593159182129,0.3636363636363637,0.2194728348574503,0.6303069646066275,0.3005146444642039,0.1254548796866676,0.9650921114785074,0.24242424242424246
peptide_pm_2,0.8950344431687716,0.4839129736096236,0.8823660785502344,0.7235173551019063,0.4153215882328659,0.4486454422911024,0.11774422033396285,0.49655281531708534,0.28734150763994704,0.23159319807516457,0.0345396447156479,0.203409449531457,0.3823900362604444,0.1745973689333781,0.0,0.6468531468531468,0.5718616326546501,0.4422525107604018,0.3526353369432435,0.3010033444816054,0.3010033444816054,0.7436383415389098,0.6430659601680979,0.3605213382954347,0.18913180036628433,0.42953396967995505,0.4147257809607098,0.3860533767476036,0.9094557353026885,0.43721696069682897,0.8842797521183764,0.7243342875309475,0.2339099242726191,0.3001335195452518,0.29562801301107444,0.21943776238966764,0.18346703148643317,0.0,0.3333333333333333,0.2883138367009336,0.4353286585056042,0.30164048737904947,0.15621679970000257,0.14824472768884894,0.12134308446763165,0.788567953785345,0.5666189246863212,0.11458333333333333,0.1235148826199815,0.07692307692307693,0.6390532544378699,0.3267642071320052,0.19276264381753025,0.09052856081694516,0.7868682097307511,0.8205128205128206
peptide_pm_3,0.7750722195474241,0.002263921853153453,0.7182670823242933,0.08676583199335401,0.14833678798053754,0.34862598877964784,0.4335843315014346,0.20313517852804344,0.24709804132473326,0.41326983517369215,0.08863011465531608,0.6409192650508938,0.512515701840484,0.030320409296643147,0.0,0.32192334917585197,0.07908655849901829,0.3127805803674735,0.0817150134143697,0.27366058906030855,0.27366058906030855,0.4992921943855262,0.6252777564937555,0.09799230753353251,0.12120055813098607,0.5022368730868849,0.04447448669735589,0.20495812003729735,0.8254628869902833,0.07260971697364785,0.7200806145636576,0.09053749761617932,0.19596857763663714,0.058833062337899374,0.45620683480340407,0.06812335955373575,0.12379064855138593,1.0,0.3333333333333333,0.4301570784401172,0.08504719881513997,0.29839319898746636,0.2655238957461204,0.03168488087475137,0.1845795026316587,0.5714395001912532,0.10202739704869854,0.3020833333333333,0.2127751909733045,0.06451612903225806,0.27829738499713685,0.2457671922004404,0.19472960957077037,0.2668718158421933,0.50484175720359,0.6021505376344085
peptide_pm_4,0.8498600746268657,0.3716163402207299,0.7968685192866031,0.6288837132249102,0.41909706859125984,0.39322794215653245,0.11954921863848963,0.5110990801925358,0.2546559972662034,0.18095696977703865,0.10639070663468779,0.1799707985979799,0.522593804193599,0.11548514630430129,0.5,0.6930838557993729,0.7636763170253998,0.4425887733142038,0.34175117339050676,0.3423913043478261,0.3423913043478261,0.7054964280507359,0.5780878859857482,0.5505774221843874,0.25904872287152625,0.45266879562043794,0.3870102539702087,0.3736823684427242,0.8063102067323303,0.4342999523032477,0.7932211964082461,0.6125925049809922,0.48461139896373046,0.34156898665878793,0.3346340737426443,0.17747647160040494,0.17677175963352196,1.0,0.3333333333333333,0.3468701996927805,0.5191855550644202,0.26746640224035806,0.18593828823761654,0.10401003468631821,0.19612408102775017,0.7278656126482212,0.525472387494081,0.14583333333333334,0.12736453842723358,0.0625,0.6279585798816569,0.17267213858234107,0.21968043542693932,0.12405366267247911,0.783656117146906,0.6666666666666666
peptide_pm_5,0.7122475856014048,0.4731464231483543,0.6090711689072145,0.7139169583385335,0.5097585958238797,0.10147244490800165,0.34493850409226134,0.5003203123478045,0.12685209945382947,0.2950046529332375,0.18350759827394827,0.20825484322223875,0.4069701662787142,0.20533562150570644,0.5,0.4822976212428544,0.546455190237334,0.6257068107013248,0.0312567291462833,0.5436828644501279,0.5892583120204603,0.5620095537850656,0.45081738158446294,0.33271242586933486,0.4992190829989086,0.5477672820953199,0.4292109670153373,0.6082516676274395,0.5499703940457015,0.6579509449868283,0.608693711454482,0.6826902757629701,0.6715513562938129,0.16223164089738767,0.5641534415137163,0.0735878152455788,0.4694311030798738,1.0,0.6666666666666666,0.483690250293666,0.6045395407451135,0.42823291599408664,0.3807341313149262,0.08708942287112291,0.42024048164896105,0.5205301092769123,0.664669384492588,0.15625,0.2314028629141563,0.2352941176470588,0.34667594848590333,0.14026095084953139,0.32851022552744324,0.16716218852465167,0.8479924421350968,0.6274509803921567
peptide_pm_6,0.5970149253731344,0.44534172467815614,0.6212004503169996,0.5264719136898359,0.39289994941913325,0.37205648149274584,0.395009780941561,0.5805576449910232,0.2734534579847257,0.5109592111465019,0.10632961933597002,0.16011588890504236,0.3945181414833,0.13651098453176133,0.5,0.6056874160322436,0.43523371172779785,0.4684703149552503,0.14474055334276806,0.5217391304347826,0.5217391304347826,0.5677628975485801,0.6900803076575049,0.41769659994922415,0.36811558300229147,0.590458811261731,0.35300869382020544,0.30741206966192575,0.6378550554327154,0.3785673237442056,0.6184754918788056,0.5039038350403502,0.4353121144830996,0.1595355754396237,0.3485557269683334,0.04102327480223361,0.41958912371200163,1.0,0.3333333333333333,0.4517591983029771,0.3755224834383337,0.1742756215297598,0.289171777111493,0.03855624162496481,0.25971326360978914,0.5796725014116318,0.39872092060890607,0.19791666666666666,0.41745418250546834,0.047619047619047616,0.5274725274725275,0.553027232964629,0.3544041171557136,0.2034962896823908,0.9935285781766651,0.634920634920635
peptide_pm_7,0.7497941327843543,0.2816288067338605,0.6853644931992735,0.3542106468377456,0.12620515986038128,0.3362389419453649,0.1864535175613841,0.14431033279214897,0.28222581126258023,0.18515218404382208,0.07741652118937116,0.23651970340425693,0.6178029541117818,0.07343327312986812,0.0,0.36331207437033836,0.27057955375299564,0.28975164498095296,0.03867250686801275,0.4128935532233884,0.4128935532233884,0.215513470848771,0.5473011712670982,0.35923368498671643,0.12526546144146827,0.5612257739743267,0.2582862161116647,0.1905397461855418,0.684459804949782,0.3866033033203109,0.6885038573415962,0.34241328683528627,0.5023834196891191,0.062491438700473904,0.2912305677531916,0.058434582683674956,0.07971640695416238,1.0,0.3333333333333333,0.5775199957624876,0.27695058019434304,0.4501233801164347,0.08869158581095177,0.038235406919559914,0.1056348319300347,0.5563581845440915,0.3448235539868822,0.28125,0.2233510864606347,0.03448275862068965,0.34768414609263415,0.17562371651359632,0.3273785466009216,0.2297789566091674,0.8479924421350968,0.6896551724137931
peptide_pm_8,0.7511567164179105,0.03756597529523506,0.6966403981750312,0.09261042638401087,0.1327760525505226,0.32626179694991675,0.4469009967402362,0.20748743526917784,0.22307181623732483,0.4422971212156539,0.061201561406075036,0.6591622499798782,0.4787088128645749,0.034291183990559616,0.0,0.3261755485893417,0.14255182351092371,0.2730153036824484,0.14338274545288643,0.27495652173913043,0.27495652173913043,0.5524226077659513,0.6725257323832147,0.1240923265817429,0.11647954323598195,0.512956204379562,0.06262655387969,0.1762991023635016,0.8138110185084966,0.043558233167555825,0.6977614771721261,0.09743842267502467,0.1605526770293609,0.0677854516398941,0.4496349774515156,0.10054271200373364,0.14632174616006466,1.0,0.3333333333333333,0.43691756272401455,0.10884788946338568,0.21600153533711283,0.26907009037295154,0.05933916920098054,0.17810591111814178,0.5605533596837944,0.13717587778061294,0.2916666666666667,0.24628363312026164,0.06666666666666668,0.2650887573964497,0.2400949730109468,0.19467572009807882,0.25935645310143535,0.504723665564478,0.5777777777777778
peptide_pm_9,0.8159381663113007,0.47606578434087543,0.7349647449191208,0.7745710613162586,0.3333762929969455,0.2984860393613372,0.21173837923133124,0.36024419460872675,0.20096577050672054,0.22374664951038353,0.10245746264547166,0.24372645140316204,0.46039503614783456,0.05338615717586207,0.5,0.47805642633228834,0.564921899169202,0.4865751178520187,0.16453038176518803,0.40285714285714286,0.4397515527950311,0.5903123459618577,0.5911096029860876,0.39666620255014085,0.2861503382883233,0.4966110531803963,0.45077250576386385,0.4554103285059392,0.7298872790809149,0.6333515114360561,0.7381524508121196,0.7615841531042515,0.381505057981742,0.1594185892695094,0.40377134594661784,0.09784344521005248,0.2684810922482708,1.0,0.3333333333333333,0.41489283885597267,0.5424963174859997,0.32273830234619105,0.22348566744403242,0.0519046878621408,0.23002227775471623,0.6266516092603048,0.700232772517231,0.19791666666666666,0.15554588120367815,0.09523809523809523,0.4784446322907863,0.17165647616591564,0.2745938080995877,0.18265717265544693,0.7890410958904109,0.6984126984126985
peptide_pm_10,0.7894504748982362,0.44959292203022444,0.6503525508087931,0.6790490777831322,0.5729169892683674,0.41902989935042095,0.23457098752445243,0.5659342842166728,0.34377021046656225,0.21330740983825844,0.21693095035996257,0.2534603714016202,0.47951929829590223,0.14805344574067694,0.5,0.5333428327158735,0.6631917185290112,0.548552236859267,0.2015936364569677,0.46956521739130436,0.46956521739130436,0.5481318506540835,0.3955949039084432,0.6082756566470365,0.49341146966493116,0.4553749170537492,0.5170921340007363,0.5947459441653627,0.6631571697054974,0.6230953179333144,0.6483553123239478,0.6505284068289703,0.59621290626472,0.09372033183804111,0.4596753955866376,0.17187062774195086,0.4751720927953749,1.0,0.6666666666666666,0.3891914537075829,0.5747126166442244,0.5129144434164883,0.40684056615455616,0.21163399704331795,0.4229705785068919,0.647287100251527,0.6509925645855767,0.09375,0.171047474897631,0.3636363636363637,0.2840236686390533,0.18927907659199839,0.24659822703634843,0.09691375856299286,0.810533774208786,0.606060606060606
