# ID,H_Eisenberg,uH_Eisenberg,H_GRAVY,uH_GRAVY,Z3_1,Z3_2,Z3_3, Z5_1,Z5_2,Z5_3, Z5_4,Z5_5,S_AASI, uS_AASI, modlas_ABHPRK, H_argos, uH_argos, B_Builkiness, uB_Builkiness, charge_phys, charge_acid, Ez, flexibility, u_flexibility, Grantham, H_HoppWoods, uH-HoppWoods, ISAECI, H_Janin, uH_Janin, H_KyteDoolittle, uH_KyteDoolittle, F_Levitt, uF_Levitt, MSS_shape, u_MSS_shape, MSW, pepArc, pepcats, polarity, u_polarity, PPCALI, refractivity, u_refractivity, t_scale, TM_tend, u_TM_tend,Length,BomanIndex,Aromaticity,AliphaticIndex,InstabilityIndex, NetCharge, MW, IsoelectricPoint, HydrophobicRatio
AP00001,0.1475757575757576,0.2774594853118653,0.196969696969697,0.7365136742018652,6.169033333333331,6.151769696969699,2.089930303030304,5.4621666666666675,5.308827272727274,1.793560606060606,1.9260090909090901,0.7526545454545456,2.2245454545454546,0.15721854097938026,0.0,0.050303030303030315,0.2405908142624993,0.5512727272727274,0.02297818092130853,0.09090909090909093,0.09090909090909093,17.275151515151514,0.5353030303030303,0.11428549371994805,73.69606060606061,0.26666666666666666,0.5479871988954763,76.64151515151514,-0.04454545454545456,0.3473161995891933,0.2409090909090909,0.2398025545147197,1.1230303030303028,0.009831266230640031,15.421745454545455,0.920937333557344,-0.6512121212121211,1.0,1.0,0.4660909090909091,0.07311413127934406,1.5681551515151515,0.2713735046363637,0.033507279747172464,-12.81,-0.4721212121212121,0.5346710735434304,33.0,0.2318181818181816,0.030303030303030307,95.15151515151516,7.2727272727272725,2.988,3181.69,10.397216796875,0.5151515151515151
AP00002,0.017352941176470568,0.14720888706623408,-0.9117647058823528,0.4198089028068351,7.474229411764708,5.72345882352941,3.1595617647058822,7.064549999999999,4.377720588235294,2.790855882352941,1.3380588235294115,1.6545794117647061,1.6561764705882354,0.0821447545990617,1.0,-0.17411764705882354,0.11323317216066865,0.6764705882352939,0.0397955573264095,0.1176470588235294,0.1176470588235294,20.07058823529412,0.6838823529411764,0.03996176491089904,81.54676470588231,-0.2794117647058823,0.13659850139840574,98.27117647058823,-0.17294117647058824,0.14842096540105065,-0.13323529411764706,0.13391078571789922,0.8229411764705883,0.015270601262048069,18.399423529411767,1.2380757468892227,0.058529411764705885,1.0,1.0,0.4051764705882353,0.025088878199829145,-0.7234721058823531,0.3813640197941177,0.04657405408746753,-12.891470588235292,-0.621764705882353,0.2033365517456744,34.0,1.1982352941176466,0.17647058823529413,40.0,84.15588235294116,3.985,3878.46,10.86181640625,0.2058823529411765
AP00003,-0.10814814814814816,0.104028338434731,-0.6129629629629628,0.353395167429009,6.397974074074073,5.493651851851852,4.760148148148146,6.2881740740740755,4.402607407407409,4.027807407407408,2.5110388888888884,1.5646962962962958,2.2157407407407406,0.12096559146894867,1.0,-0.22,0.12291134634828395,0.5497037037037037,0.02413827684181178,0.04629629629629629,0.09629629629629627,18.995185185185186,0.584037037037037,0.041275927391049634,79.62796296296295,0.05925925925925926,0.3306128434474728,72.4312962962963,-0.001296296296296318,0.17318514058029102,-0.03333333333333335,0.11621243970400436,0.99,0.01857994101744463,18.668325925925924,1.007899019445841,-0.2988888888888889,1.0,2.0,0.44938888888888895,0.05420975089797223,-0.9339953444444444,0.4240971514629631,0.029721100037377518,-5.597222222222222,-0.7753703703703704,0.27803365656129736,54.0,1.9544444444444442,0.1111111111111111,27.037037037037035,57.07407407407407,1.8780000000000001,5948.69,7.91455078125,0.3148148148148148
AP00004,-0.16163265306122446,0.04958284512665434,-0.8489795918367349,0.24695923806492484,7.381553061224487,5.7457448979591845,4.7890857142857115,7.102948979591838,5.170983673469388,4.039361224489796,3.19098163265306,1.846538775510204,2.228979591836735,0.07680033046238552,1.0,-0.1895918367346939,0.054182891401817056,0.5587755102040816,0.0558608386311238,0.030612244897959183,0.08571428571428574,19.242244897959186,0.5220408163265305,0.04493763961145848,84.02428571428571,-0.03877551020408164,0.033719240340795195,71.92428571428572,0.02387755102040813,0.09454028036779584,-0.11510204081632655,0.0823991281620179,1.0175510204081633,0.061745488650184685,19.328820408163267,1.3472988297086006,-0.2248979591836735,1.0,2.0,0.4643061224489796,0.048815920915640174,-1.090416781632653,0.4589605416326532,0.07999754047643477,-2.3302040816326532,-0.7461224489795918,0.04158657255002381,49.0,2.433673469387754,0.12244897959183673,22.040816326530614,16.722448979591835,0.8809999999999999,5614.24,7.675048828125,0.30612244897959184
AP00005,0.203235294117647,0.4531064973289398,0.22058823529411764,1.562642583956679,10.598529411764707,3.8797794117647073,2.300564705882353,9.090167647058824,3.5925235294117654,2.2257970588235296,2.0720647058823527,0.8178470588235293,2.149117647058824,0.12493466404020033,1.0,0.041764705882352926,0.43353651945159016,0.6857058823529412,0.07977121113170559,0.002941176470588238,0.029411764705882356,19.997058823529414,0.5601176470588234,0.0916284514334966,88.81294117647059,-0.06764705882352938,0.6981681723949635,94.47029411764707,0.03735294117647059,0.4184272579682617,0.2497058823529412,0.5254088201658536,1.0523529411764707,0.049700980948862335,19.001926470588234,0.3732651051617701,-0.3258823529411765,1.0,1.0,0.4371176470588235,0.14623561799238582,0.9644561823529412,0.36015407811764705,0.02285255421498202,-2.6797058823529407,-0.3602941176470588,0.9017902800478176,34.0,0.5517647058823529,0.08823529411764706,117.64705882352942,13.86176470588235,0.031,3750.36,7.671875,0.5
AP00006,-0.275,0.06871607082291659,-1.4055555555555557,0.2792681876308308,6.593288888888887,4.298266666666667,4.064283333333334,7.1722,3.5489611111111103,3.8834611111111097,2.0710333333333333,1.7864166666666663,1.5972222222222223,0.18705149312328756,1.0,-0.3538888888888889,0.06775547652762674,0.6867777777777778,0.03419102410697045,0.17222222222222222,0.2222222222222222,19.711666666666666,0.7523333333333333,0.03891529816175887,81.63666666666667,0.0944444444444445,0.2050952347739496,90.08333333333331,-0.2933333333333333,0.09910849687092443,-0.2927777777777778,0.0944702727017066,0.8011111111111111,0.050743001183532636,19.41335,1.2226190182692498,0.062222222222222186,1.0,1.0,0.4587777777777778,0.03233371665562068,-1.9837442277777777,0.3816913550555556,0.04819269298222791,-12.146666666666668,-0.9538888888888891,0.23894859094628726,18.0,2.975555555555556,0.05555555555555555,59.444444444444436,53.16111111111112,3.029,2108.41,11.8134765625,0.16666666666666666
AP00007,-0.2916666666666667,0.05921250851639145,-1.4444444444444444,0.2514191000952645,6.473427777777776,4.200405555555556,4.0587,7.349216666666668,3.4765777777777767,3.84435,2.060633333333333,1.8218611111111107,1.5844444444444443,0.17436171076265836,1.0,-0.2688888888888889,0.14143036296730582,0.6867777777777778,0.03419102410697045,0.17222222222222222,0.2222222222222222,19.758333333333333,0.7315,0.059340870419929914,81.62,0.0944444444444445,0.2050952347739496,90.33833333333332,-0.31166666666666665,0.09201425325898163,-0.3094444444444445,0.08264897120266551,0.8194444444444444,0.06840316079423497,19.2652,1.148032070550539,0.07055555555555554,1.0,1.0,0.4567222222222223,0.034022928384584136,-2.231710061111111,0.3813256001666667,0.047827626542068666,-12.415555555555557,-0.9622222222222222,0.2311108019532697,18.0,2.975555555555556,0.05555555555555555,59.444444444444436,53.16111111111112,3.029,2108.41,11.8134765625,0.16666666666666666
AP00008,-0.185,0.5880510340217691,1.0333333333333332,1.3519555288915843,9.406449999999998,4.43265,7.460224999999998,9.973308333333334,4.9302,7.6426083333333334,1.6668583333333336,1.2502166666666663,1.9908333333333332,0.11677858174177058,1.0,0.16999999999999996,0.1899468065089663,0.7855,0.05877263626019539,0.31666666666666665,0.31666666666666665,18.741666666666667,0.58325,0.220305216942316,107.09166666666668,0.008333333333333378,0.7730122337006847,99.42583333333332,0.15583333333333335,0.5312898467634877,0.5333333333333333,0.4289532247231933,1.0025000000000002,0.08996977857634171,20.923641666666665,1.5602739676828918,-0.029166666666666688,1.0,2.0,0.2795833333333333,0.1289180020921087,-0.6413015999999998,0.5424406301666668,0.08303187841174751,-0.6391666666666673,-0.06166666666666663,0.5724635610532641,12.0,2.52,0.0,170.0,2.091666666666667,3.682,1485.91,11.62646484375,0.6666666666666666
AP00009,-0.09441860465116277,0.16076391152082864,-0.7232558139534885,0.4971034677391911,8.667095348837211,3.0713139534883727,4.9658232558139535,8.793232558139536,2.776309302325582,4.6943883720930275,1.2072302325581397,1.9980325581395344,1.0939534883720932,0.07004913108908112,1.0,0.0032558139534883397,0.13360843876996886,0.7633255813953489,0.04156657757981851,0.20930232558139536,0.20930232558139536,21.660465116279067,0.7325813953488373,0.049301409156873095,86.2648837209302,-0.025581395348837202,0.2884140338067548,119.44581395348841,-0.21209302325581394,0.12587868478118874,-0.06604651162790696,0.16757883732234516,0.7648837209302326,0.044683258491900135,19.761690697674414,0.9201464920953298,0.21790697674418608,1.0,1.0,0.3477209302325582,0.04101020946830509,-0.7035472767441859,0.4268122636976745,0.032500561995906,-15.721860465116274,-0.6530232558139535,0.3128466347112349,43.0,2.001860465116279,0.16279069767441862,54.41860465116279,132.07930232558138,8.987,5148.22,12.64501953125,0.2790697674418605
AP00010,-0.3833333333333332,0.3678976313033809,-1.285,0.8640591863917505,7.280880000000002,3.958215,5.838924999999998,8.432445,3.1575733333333336,5.493388333333337,1.4891349999999994,1.964601666666666,1.1301666666666663,0.0834204711129916,1.0,-0.05833333333333335,0.21470084576070905,0.7199166666666666,0.023934372465962896,0.2833333333333333,0.2833333333333333,20.920666666666666,0.8006666666666667,0.04055732086384947,82.2765,0.455,0.4580928353993675,105.99816666666666,-0.4058333333333334,0.2948311918220459,-0.2545,0.2854432528732203,0.7691666666666668,0.02165630881310345,18.632470000000005,0.2400662382496985,0.11700000000000002,1.0,1.0,0.4041333333333332,0.061081187394139536,-1.6499911949999997,0.3987773334666667,0.022519127417317087,-18.325666666666667,-1.0276666666666665,0.4608314851843202,60.0,3.293333333333334,0.05,58.5,80.59666666666664,16.989,7023.51,13.30419921875,0.2
